user,timestamp,ip,event,details,item_id,quantity,price,error_type,message,Base64Error
,2024-11-18T22:12:49.018050,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T22:12:49.018050,
,2024-11-17T22:46:53.018051,,,,,,,TimeoutError,Connection to DB failed 2024-11-17T22:46:53.018051,
,2024-11-18T17:40:51.018056,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T17:40:51.018056,
user_565,2024-11-18T04:34:23.018074,112.221.185.56,purchase,,8702.0,1.0,20.83,,,
user_373,2024-11-17T23:30:04.018087,143.251.166.214,login,,4550.0,2.0,256.56,,,
user_383,2024-11-19T02:41:46.018100,167.170.112.177,logout,"{'item_id': 5545, 'quantity': 4, 'price': 878.11}",,,,,,
user_829,2024-11-18T20:35:10.018106,244.174.106.68,login,,7071.0,1.0,671.03,,,
user_613,2024-11-18T08:15:14.018112,246.236.79.39,logout,"{'item_id': 8372, 'quantity': 3, 'price': 290.89}",,,,,,
user_625,2024-11-18T20:40:04.018121,237.66.177.211,logout,,6847.0,2.0,862.82,,,
user_295,2024-11-19T10:57:32.018132,9.24.219.184,purchase,"{'item_id': 3439, 'quantity': 4, 'price': 701.31}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
,,,,,,,,,,Invalid Base64 or decoding error
user_412,2024-11-19T14:45:52.018167,227.115.84.148,update,,4201.0,4.0,251.41,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_223,2024-11-19T03:41:26.018196,82.184.117.50,login,,8544.0,3.0,268.86,,,
user_100,2024-11-18T05:57:07.018225,172.20.21.142,update,"{'item_id': 1062, 'quantity': 2, 'price': 891.93}",,,,,,
user_161,2024-11-18T06:19:20.018231,214.57.25.191,logout,,1524.0,3.0,112.32,,,
user_106,2024-11-18T06:03:59.018237,9.190.177.182,logout,"{'item_id': 7546, 'quantity': 5, 'price': 260.19}",,,,,,
,2024-11-18T05:02:44.018247,,,,,,,TimeoutError,Connection to DB failed,
user_322,2024-11-19T10:24:22.018263,144.203.9.116,update,,5268.0,1.0,430.37,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_442,2024-11-18T15:45:41.018279,225.242.81.49,error,"{'item_id': 3433, 'quantity': 2, 'price': 195.77}",,,,,,
user_543,2024-11-18T05:57:53.018285,122.172.148.236,update,"{'item_id': 9254, 'quantity': 1, 'price': 79.17}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_855,2024-11-19T09:55:58.018320,48.146.128.229,purchase,,9196.0,3.0,201.97,,,
,2024-11-18T23:06:49.018338,,,,,,,TimeoutError,Connection to DB failed,
,,,,,,,,,,Invalid Base64 or decoding error
user_624,2024-11-17T21:12:36.018347,245.188.37.233,update,,3105.0,1.0,768.05,,,
user_549,2024-11-19T10:15:30.018353,117.178.238.112,update,"{'item_id': 5511, 'quantity': 3, 'price': 180.98}",,,,,,
user_112,2024-11-19T16:57:00.018378,224.227.42.253,login,,7827.0,2.0,883.07,,,
user_133,2024-11-18T10:50:10.018386,127.42.22.63,purchase,"{'item_id': 1688, 'quantity': 3, 'price': 471.68}",,,,,,
user_262,2024-11-19T03:33:01.018392,189.173.44.120,login,,4917.0,1.0,816.53,,,
user_207,2024-11-18T22:27:42.018399,208.211.198.81,error,,7173.0,2.0,574.81,,,
user_1000,2024-11-18T09:28:56.018412,216.116.241.91,login,,9480.0,1.0,658.68,,,
,2024-11-18T02:22:23.018418,,,,,,,TimeoutError,Connection to DB failed,
user_296,2024-11-17T20:22:10.018427,194.62.64.226,logout,"{'item_id': 3701, 'quantity': 3, 'price': 151.0}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
,,,,,,,,,,Invalid Base64 or decoding error
,,,,,,,,,,Invalid Base64 or decoding error
,2024-11-19T01:11:36.018501,,,,,,,InvalidBase64,Data cannot be decoded,
user_197,2024-11-18T05:15:39.018504,209.203.111.96,logout,,6649.0,3.0,398.43,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_164,2024-11-18T17:03:20.018517,235.249.3.143,login,"{'item_id': 7282, 'quantity': 5, 'price': 681.64}",,,,,,
,2024-11-18T02:36:24.018536,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T02:36:24.018536,
,2024-11-18T12:16:11.018541,,,,,,,TimeoutError,Connection to DB failed,
user_752,2024-11-18T22:07:43.018543,4.202.191.145,error,,4818.0,4.0,856.23,,,
user_262,2024-11-19T03:59:46.018554,77.130.186.190,update,"{'item_id': 4601, 'quantity': 4, 'price': 167.0}",,,,,,
user_872,2024-11-18T11:12:27.018572,23.225.235.142,logout,"{'item_id': 2767, 'quantity': 5, 'price': 680.53}",,,,,,
user_956,2024-11-17T19:37:00.018578,115.192.103.44,purchase,"{'item_id': 1003, 'quantity': 4, 'price': 708.04}",,,,,,
,2024-11-19T08:21:38.018587,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T08:21:38.018587,
user_161,2024-11-17T21:59:38.018608,240.186.135.148,login,,2467.0,4.0,123.08,,,
user_874,2024-11-19T16:53:46.018618,25.148.203.254,logout,"{'item_id': 9010, 'quantity': 4, 'price': 181.42}",,,,,,
user_913,2024-11-18T22:39:00.018624,8.163.85.193,purchase,,3205.0,1.0,849.86,,,
,2024-11-19T16:45:58.018633,,,,,,,TimeoutError,Connection to DB failed,
,,,,,,,,,,Invalid Base64 or decoding error
,2024-11-18T03:43:50.018645,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T03:43:50.018645,
user_786,2024-11-19T01:03:10.018648,250.190.107.100,error,,4204.0,4.0,409.54,,,
,2024-11-17T17:34:50.018675,,,,,,,TimeoutError,Connection to DB failed 2024-11-17T17:34:50.018675,
user_737,2024-11-19T08:00:24.018693,166.101.119.191,purchase,"{'item_id': 2441, 'quantity': 3, 'price': 648.01}",,,,,,
user_478,2024-11-19T13:18:09.018699,215.230.215.182,login,,5155.0,2.0,477.12,,,
,2024-11-17T22:15:43.018711,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-17T22:15:43.018711,
,,,,,,,,,,Invalid Base64 or decoding error
user_328,2024-11-19T05:06:21.018724,178.102.51.60,purchase,"{'item_id': 3813, 'quantity': 5, 'price': 470.33}",,,,,,
,2024-11-18T13:51:47.018734,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T13:51:47.018734,
user_370,2024-11-19T02:16:51.018736,58.230.223.5,purchase,,1673.0,3.0,37.21,,,
user_30,2024-11-19T15:11:38.018741,195.207.168.102,update,"{'item_id': 5839, 'quantity': 3, 'price': 960.85}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_99,2024-11-17T20:25:04.018773,39.23.31.35,update,"{'item_id': 8473, 'quantity': 5, 'price': 685.39}",,,,,,
user_25,2024-11-18T06:38:55.018795,8.146.223.222,logout,"{'item_id': 6881, 'quantity': 3, 'price': 972.75}",,,,,,
user_573,2024-11-18T23:03:18.018825,119.149.155.28,purchase,"{'item_id': 9041, 'quantity': 2, 'price': 805.58}",,,,,,
user_197,2024-11-18T04:31:42.018831,89.66.8.208,error,"{'item_id': 2805, 'quantity': 4, 'price': 944.34}",,,,,,
,2024-11-17T17:37:26.018847,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-17T17:37:26.018847,
,2024-11-18T15:27:43.018848,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T15:27:43.018848,
user_706,2024-11-19T11:13:18.018858,240.173.85.18,error,,4567.0,3.0,881.32,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_971,2024-11-18T14:34:44.018871,125.132.55.83,logout,,4540.0,2.0,945.57,,,
user_181,2024-11-17T20:34:43.018896,160.15.92.12,error,,9146.0,4.0,677.4,,,
,,,,,,,,,,Invalid Base64 or decoding error
,2024-11-17T20:38:05.018921,,,,,,,TimeoutError,Connection to DB failed 2024-11-17T20:38:05.018921,
user_305,2024-11-18T19:48:22.018926,247.202.184.72,error,"{'item_id': 1181, 'quantity': 3, 'price': 788.92}",,,,,,
user_391,2024-11-18T20:50:57.018936,124.198.52.63,update,,6913.0,3.0,414.94,,,
user_358,2024-11-19T02:19:33.018949,117.69.109.17,error,"{'item_id': 8308, 'quantity': 1, 'price': 664.6}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_416,2024-11-19T05:40:05.018964,165.34.23.210,login,,2836.0,5.0,544.19,,,
user_274,2024-11-18T07:11:50.018970,220.56.132.27,purchase,"{'item_id': 5774, 'quantity': 2, 'price': 835.12}",,,,,,
user_996,2024-11-17T17:27:17.018976,92.69.95.181,logout,,3989.0,5.0,400.76,,,
user_495,2024-11-18T01:51:25.018981,33.9.188.208,update,,4783.0,2.0,535.2,,,
user_926,2024-11-18T22:57:46.018987,20.239.19.157,error,,4960.0,1.0,16.79,,,
user_724,2024-11-19T16:53:02.018992,226.215.103.39,logout,,7939.0,1.0,748.52,,,
,2024-11-18T00:32:49.018998,,,,,,,TimeoutError,Connection to DB failed,
user_69,2024-11-19T16:54:07.019015,126.233.123.223,error,"{'item_id': 1620, 'quantity': 5, 'price': 658.97}",,,,,,
user_742,2024-11-19T05:15:51.019021,132.126.120.189,logout,,5711.0,1.0,538.82,,,
user_523,2024-11-17T18:34:21.019028,11.149.220.45,logout,,8061.0,1.0,525.92,,,
user_826,2024-11-19T09:02:44.019041,57.88.187.145,logout,,1968.0,4.0,940.6,,,
user_228,2024-11-17T17:49:09.019061,8.222.70.69,logout,"{'item_id': 2902, 'quantity': 5, 'price': 747.71}",,,,,,
,2024-11-19T10:00:37.019073,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T10:00:37.019073,
,2024-11-19T06:46:58.019077,,,,,,,TimeoutError,Connection to DB failed,
user_701,2024-11-19T12:03:02.019079,139.180.145.30,login,"{'item_id': 3667, 'quantity': 2, 'price': 60.25}",,,,,,
user_885,2024-11-18T04:26:04.019096,59.253.211.237,login,,9454.0,1.0,584.49,,,
user_417,2024-11-19T01:46:42.019104,113.200.169.126,login,,9456.0,5.0,420.18,,,
user_326,2024-11-18T15:16:15.019123,64.99.33.35,update,,4544.0,5.0,491.35,,,
,2024-11-19T11:52:17.019140,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T11:52:17.019140,
user_295,2024-11-18T18:05:10.019165,178.213.45.101,purchase,"{'item_id': 5989, 'quantity': 5, 'price': 899.92}",,,,,,
user_107,2024-11-18T22:44:24.019171,159.48.241.54,login,,8135.0,3.0,838.03,,,
user_978,2024-11-19T07:17:53.019183,18.159.111.169,login,,5806.0,2.0,187.62,,,
user_925,2024-11-18T20:01:39.019210,73.125.255.92,error,,9109.0,4.0,191.12,,,
user_955,2024-11-19T13:47:22.019216,189.23.43.83,purchase,,6304.0,5.0,281.26,,,
user_173,2024-11-18T17:05:07.019228,77.119.211.107,error,"{'item_id': 4800, 'quantity': 2, 'price': 859.76}",,,,,,
,2024-11-17T19:28:58.019234,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-17T19:28:58.019234,
user_455,2024-11-18T16:04:32.019245,46.190.170.50,login,,3409.0,4.0,779.31,,,
,2024-11-19T05:04:29.019252,,,,,,,TimeoutError,Connection to DB failed 2024-11-19T05:04:29.019252,
user_636,2024-11-19T07:04:52.019256,27.166.167.81,update,,9001.0,5.0,408.33,,,
user_221,2024-11-19T03:58:15.019261,223.254.160.228,login,,6185.0,4.0,677.85,,,
user_739,2024-11-18T06:38:13.019269,229.246.155.30,logout,"{'item_id': 1563, 'quantity': 2, 'price': 981.54}",,,,,,
,2024-11-19T14:38:43.019277,,,,,,,InvalidBase64,Data cannot be decoded,
,2024-11-18T01:16:51.019308,,,,,,,InvalidBase64,Data cannot be decoded,
,2024-11-18T06:50:28.019310,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T06:50:28.019310,
user_798,2024-11-18T05:31:41.019317,12.94.7.125,purchase,"{'item_id': 9512, 'quantity': 4, 'price': 536.64}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_756,2024-11-18T20:49:57.019342,223.36.210.167,error,,9338.0,1.0,737.14,,,
user_89,2024-11-18T04:07:12.019350,25.45.44.160,error,"{'item_id': 6609, 'quantity': 1, 'price': 146.63}",,,,,,
user_7,2024-11-17T21:29:47.019359,135.114.145.110,error,,4990.0,4.0,526.85,,,
,2024-11-19T13:14:48.019364,,,,,,,InvalidBase64,Data cannot be decoded,
,2024-11-19T12:49:00.019366,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T12:49:00.019366,
,2024-11-19T00:14:46.019368,,,,,,,TimeoutError,Connection to DB failed 2024-11-19T00:14:46.019368,
user_459,2024-11-18T17:28:35.019370,30.91.144.68,login,,7466.0,3.0,76.0,,,
,2024-11-18T13:46:23.019377,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T13:46:23.019377,
user_285,2024-11-17T22:17:32.019394,108.249.37.250,error,,2791.0,5.0,678.99,,,
user_996,2024-11-18T01:03:22.019410,102.55.152.88,login,,6316.0,4.0,757.36,,,
user_717,2024-11-18T08:47:41.019423,85.195.66.43,purchase,"{'item_id': 3021, 'quantity': 5, 'price': 639.29}",,,,,,
user_575,2024-11-18T11:15:22.019440,12.12.77.51,error,,4883.0,1.0,598.83,,,
,2024-11-18T08:20:01.019449,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T08:20:01.019449,
,2024-11-18T08:13:23.019451,,,,,,,InvalidBase64,Data cannot be decoded,
user_133,2024-11-19T12:44:36.019455,18.125.74.187,login,,5190.0,3.0,154.46,,,
,2024-11-18T07:27:20.019469,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T07:27:20.019469,
user_501,2024-11-18T05:55:17.019471,163.83.25.71,login,"{'item_id': 4611, 'quantity': 3, 'price': 119.86}",,,,,,
,2024-11-19T02:58:05.019477,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T02:58:05.019477,
user_854,2024-11-19T15:02:21.019482,223.204.19.242,update,"{'item_id': 9610, 'quantity': 5, 'price': 462.75}",,,,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_407,2024-11-18T19:22:07.019501,82.3.243.48,purchase,,4480.0,5.0,138.51,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_230,2024-11-18T04:19:21.019513,201.89.244.53,update,,2339.0,3.0,198.38,,,
,2024-11-17T19:35:03.019518,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-17T19:35:03.019518,
user_996,2024-11-18T13:36:30.019520,173.143.147.226,purchase,"{'item_id': 7169, 'quantity': 5, 'price': 375.47}",,,,,,
user_281,2024-11-18T13:44:10.019526,48.38.19.217,logout,"{'item_id': 7395, 'quantity': 3, 'price': 65.82}",,,,,,
user_902,2024-11-18T17:36:23.019532,6.111.12.118,login,,8242.0,1.0,248.0,,,
user_297,2024-11-18T13:47:32.019541,36.65.181.104,login,,5807.0,5.0,261.62,,,
user_490,2024-11-18T00:58:51.019556,206.227.91.74,logout,,8714.0,2.0,89.14,,,
user_209,2024-11-19T04:23:14.019562,105.60.2.235,login,,8169.0,2.0,186.74,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_231,2024-11-19T13:38:04.019582,141.16.110.147,error,"{'item_id': 4603, 'quantity': 5, 'price': 819.78}",,,,,,
user_801,2024-11-19T06:22:43.019594,208.244.154.79,update,"{'item_id': 4536, 'quantity': 4, 'price': 578.88}",,,,,,
,2024-11-18T06:04:49.019599,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T06:04:49.019599,
user_990,2024-11-18T21:30:01.019605,50.224.32.49,error,,5445.0,4.0,582.14,,,
user_790,2024-11-17T20:30:18.019611,239.5.27.57,login,,3599.0,3.0,789.82,,,
user_836,2024-11-18T10:16:19.019616,173.231.210.151,update,,7652.0,5.0,669.95,,,
user_469,2024-11-18T22:57:32.019645,142.84.172.111,update,"{'item_id': 8569, 'quantity': 4, 'price': 792.29}",,,,,,
user_984,2024-11-18T16:19:01.019653,234.242.205.189,logout,,7908.0,2.0,921.9,,,
user_261,2024-11-18T18:16:13.019659,235.64.243.119,error,,2530.0,1.0,167.62,,,
user_411,2024-11-19T02:30:36.019664,164.143.126.7,update,,8461.0,2.0,274.83,,,
user_587,2024-11-17T21:22:40.019673,198.138.210.1,logout,"{'item_id': 3641, 'quantity': 2, 'price': 424.63}",,,,,,
,2024-11-17T23:25:32.019687,,,,,,,TimeoutError,Connection to DB failed,
user_780,2024-11-17T18:59:29.019689,219.2.106.151,purchase,,9587.0,4.0,189.13,,,
user_239,2024-11-19T07:00:43.019702,217.50.164.5,login,,1634.0,5.0,534.12,,,
user_653,2024-11-17T18:34:42.019709,103.129.33.254,update,"{'item_id': 3444, 'quantity': 2, 'price': 241.56}",,,,,,
user_988,2024-11-19T01:17:36.019715,130.122.198.34,error,,7612.0,2.0,340.49,,,
,2024-11-19T04:20:45.019720,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T04:20:45.019720,
user_913,2024-11-18T05:56:34.019722,79.197.113.99,purchase,"{'item_id': 7574, 'quantity': 1, 'price': 466.96}",,,,,,
user_225,2024-11-18T00:53:08.019738,242.2.171.208,update,,8657.0,5.0,964.34,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_908,2024-11-18T23:08:11.019756,177.149.189.21,purchase,"{'item_id': 9178, 'quantity': 3, 'price': 869.3}",,,,,,
user_38,2024-11-19T12:06:28.019768,29.194.3.38,logout,"{'item_id': 5959, 'quantity': 1, 'price': 96.26}",,,,,,
user_904,2024-11-17T22:53:48.019773,101.170.70.74,purchase,,9352.0,2.0,889.28,,,
,2024-11-18T05:55:59.019779,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T05:55:59.019779,
user_869,2024-11-18T18:57:48.019786,212.131.174.36,purchase,,4895.0,1.0,430.14,,,
user_41,2024-11-19T00:25:08.019803,149.204.57.148,error,,4418.0,4.0,145.84,,,
user_457,2024-11-19T09:38:55.019809,47.96.217.32,update,"{'item_id': 1150, 'quantity': 1, 'price': 92.8}",,,,,,
user_155,2024-11-18T06:33:03.019816,17.243.43.23,purchase,"{'item_id': 5159, 'quantity': 3, 'price': 113.84}",,,,,,
user_262,2024-11-18T07:26:58.019829,134.170.243.125,error,,2404.0,5.0,437.89,,,
,,,,,,,,,,Invalid Base64 or decoding error
,2024-11-18T20:58:26.019843,,,,,,,TimeoutError,Connection to DB failed,
,,,,,,,,,,Invalid Base64 or decoding error
user_494,2024-11-18T18:19:34.019870,115.87.252.90,error,,1168.0,5.0,665.88,,,
user_31,2024-11-18T23:23:30.019886,55.203.88.36,purchase,,3300.0,1.0,898.67,,,
user_462,2024-11-18T18:54:55.019894,192.230.155.97,login,,8911.0,5.0,683.32,,,
user_124,2024-11-18T11:32:51.019899,215.54.175.44,update,"{'item_id': 1908, 'quantity': 2, 'price': 43.27}",,,,,,
user_7,2024-11-18T11:38:16.019911,1.181.157.207,logout,"{'item_id': 1926, 'quantity': 3, 'price': 772.45}",,,,,,
user_328,2024-11-19T05:19:54.019916,205.96.82.82,error,,9632.0,2.0,550.05,,,
user_966,2024-11-18T00:35:35.019922,62.19.13.33,update,,6644.0,5.0,181.39,,,
user_469,2024-11-18T01:08:32.019927,14.189.35.44,purchase,,4918.0,4.0,199.15,,,
user_766,2024-11-19T14:29:38.019937,240.135.79.221,update,,3458.0,4.0,355.79,,,
,,,,,,,,,,Invalid Base64 or decoding error
,,,,,,,,,,Invalid Base64 or decoding error
,2024-11-19T05:02:11.019957,,,,,,,TimeoutError,Connection to DB failed 2024-11-19T05:02:11.019957,
user_238,2024-11-18T11:12:27.019967,82.150.130.106,logout,,4994.0,4.0,964.36,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_816,2024-11-18T15:44:38.019989,172.105.123.179,purchase,,4942.0,4.0,439.98,,,
,2024-11-19T13:31:16.019996,,,,,,,TimeoutError,Connection to DB failed,
,2024-11-18T11:20:32.020000,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T11:20:32.020000,
user_70,2024-11-18T20:46:44.020002,187.124.249.115,logout,"{'item_id': 6840, 'quantity': 2, 'price': 540.15}",,,,,,
,2024-11-18T06:55:38.020026,,,,,,,InvalidBase64,Data cannot be decoded,
,,,,,,,,,,Invalid Base64 or decoding error
user_98,2024-11-17T23:51:17.020065,87.30.42.63,purchase,,9897.0,1.0,980.14,,,
user_105,2024-11-18T20:23:22.020075,248.39.202.106,logout,,5781.0,5.0,60.2,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_749,2024-11-18T22:57:12.020092,19.204.18.59,logout,,7589.0,2.0,597.17,,,
user_879,2024-11-19T09:18:57.020098,46.207.25.124,logout,,1401.0,5.0,390.39,,,
,,,,,,,,,,Invalid Base64 or decoding error
user_676,2024-11-19T04:07:31.020121,166.242.19.123,logout,,3864.0,3.0,444.51,,,
,2024-11-19T13:39:25.020126,,,,,,,TimeoutError,Connection to DB failed,
user_112,2024-11-17T19:17:37.020130,238.142.1.71,purchase,"{'item_id': 5012, 'quantity': 2, 'price': 745.95}",,,,,,
,2024-11-18T01:46:58.020156,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T01:46:58.020156,
user_141,2024-11-18T02:54:44.020158,209.120.165.172,update,,3002.0,5.0,337.92,,,
user_818,2024-11-17T18:08:51.020164,140.158.173.49,login,"{'item_id': 7849, 'quantity': 1, 'price': 728.12}",,,,,,
user_789,2024-11-18T06:02:35.020172,214.21.35.201,logout,,4763.0,5.0,77.62,,,
,2024-11-18T22:17:05.020180,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-18T22:17:05.020180,
,2024-11-18T07:20:22.020182,,,,,,,InvalidBase64,Data cannot be decoded,
user_53,2024-11-18T12:34:14.020200,185.120.203.229,logout,,9360.0,5.0,554.28,,,
,2024-11-19T09:21:30.020207,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T09:21:30.020207,
,2024-11-18T21:02:30.020209,,,,,,,TimeoutError,Connection to DB failed,
,2024-11-19T01:51:24.020211,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T01:51:24.020211,
user_639,2024-11-18T03:23:31.020214,232.68.223.18,purchase,"{'item_id': 6721, 'quantity': 3, 'price': 984.86}",,,,,,
user_961,2024-11-18T09:36:17.020223,111.91.69.59,error,"{'item_id': 5634, 'quantity': 1, 'price': 319.74}",,,,,,
user_962,2024-11-18T14:49:17.020229,20.28.216.62,update,,7572.0,4.0,133.83,,,
user_482,2024-11-18T09:00:46.020241,76.21.134.211,update,"{'item_id': 6901, 'quantity': 1, 'price': 863.46}",,,,,,
,2024-11-18T18:15:51.020272,,,,,,,TimeoutError,Connection to DB failed 2024-11-18T18:15:51.020272,
user_883,2024-11-19T16:20:52.020278,161.200.252.127,update,,2998.0,4.0,565.67,,,
user_320,2024-11-19T05:49:33.020284,160.83.188.185,logout,,2789.0,3.0,282.84,,,
user_901,2024-11-19T07:42:00.020295,145.185.79.22,update,"{'item_id': 4178, 'quantity': 3, 'price': 105.48}",,,,,,
user_157,2024-11-19T00:01:18.020313,18.168.54.68,purchase,"{'item_id': 7057, 'quantity': 4, 'price': 742.67}",,,,,,
user_999,2024-11-18T11:28:43.020322,97.137.213.121,update,"{'item_id': 7197, 'quantity': 3, 'price': 709.55}",,,,,,
user_743,2024-11-19T00:51:50.020341,41.113.112.174,purchase,,4188.0,2.0,974.65,,,
user_762,2024-11-18T18:28:50.020348,61.202.144.117,update,,1235.0,3.0,10.74,,,
,2024-11-18T06:21:19.020353,,,,,,,InvalidBase64,Data cannot be decoded,
user_306,2024-11-19T10:47:12.020361,56.254.47.174,update,"{'item_id': 7603, 'quantity': 4, 'price': 110.84}",,,,,,
,2024-11-18T14:28:27.020367,,,,,,,TimeoutError,Connection to DB failed,
user_597,2024-11-18T21:30:32.020372,191.191.181.245,logout,,4024.0,2.0,393.22,,,
,2024-11-19T11:02:12.020412,,,,,,,InvalidBase64,Data cannot be decoded 2024-11-19T11:02:12.020412,
,2024-11-17T21:22:11.020413,,,,,,,TimeoutError,Connection to DB failed 2024-11-17T21:22:11.020413,
user_773,2024-11-17T18:51:19.020415,133.19.3.114,error,"{'item_id': 8425, 'quantity': 5, 'price': 286.3}",,,,,,
